字典属性,商品属性,相似性,商品属性所在短句,短句积极性,短句消极性,置信度,情感类别
环境和景观,名胜古迹,0.614,是南京名胜古迹荟萃之地,0.998417,0.00158262,0.996483,2
文化和历史价值,历史,0.647,历史意义的景点,0.999122,0.000878176,0.998048,2
性价比,玩,0.633,风景区用了半天玩的,0.969483,0.0305171,0.932184,2
性价比,套票,0.634,套票一日游感觉很好,0.999893,0.000106516,0.999763,2
环境和景观,名胜古迹,0.614,风景名胜古迹不错,0.998106,0.00189442,0.99579,2
文化和历史价值,历史,0.647,厚重的历史,0.999207,0.000792919,0.998238,2
性价比,免费,0.624,中山陵和明孝陵都是免费的,0.999804,0.000195712,0.999565,2
性价比,费用,0.671,但是各个景点内的观光车是另外收取费用的,0.822725,0.177275,0.606057,2
性价比,套票,0.634,虽然订的套票,0.971864,0.0281359,0.937476,2
性价比,玩,0.633,但是还是只玩了一半的景点,0.811936,0.188064,0.582079,2
性价比,性价比,1.0,性价比一般,0.00913848,0.990861,0.979692,0
性价比,性价比,1.0,性价比一般,0.00913848,0.990861,0.979692,0
性价比,优惠,0.682,很优惠,0.998996,0.00100445,0.997768,2
性价比,性价比,1.0,性价比高,0.999885,0.000115398,0.999744,2
性价比,游玩,0.614,需要游玩的时间很长,0.985363,0.0146372,0.967473,2
性价比,玩耍,0.603,当天轻松入园玩耍,0.996328,0.00367168,0.991841,2
性价比,游玩,0.614,单个景点游玩的范围也很多,0.992813,0.00718738,0.984028,2
性价比,游玩,0.614,建议花一天的时间游玩,0.988421,0.0115792,0.974268,2
性价比,游玩,0.614,单个景点游玩的范围也很多,0.992813,0.00718738,0.984028,2
性价比,游玩,0.614,建议花一天的时间游玩,0.988421,0.0115792,0.974268,2
文化和历史价值,休闲,0.558,休闲转转可以,0.987329,0.0126706,0.971843,2
文化和历史价值,历史,0.647,有历史意义,0.998606,0.00139377,0.996903,2
环境和景观,环境,0.621,环境很好,0.998906,0.00109377,0.997569,2
环境和景观,古迹,0.61,古迹也保存的很好,0.999721,0.000278587,0.999381,2
性价比,玩,0.633,想要玩的细致些,0.959912,0.0400882,0.910915,2
性价比,游玩,0.614,可一天游玩整个景区,0.988155,0.0118454,0.973677,2
性价比,游玩,0.614,是游玩的好去处,0.999766,0.000233845,0.99948,2
性价比,游玩,0.614,可一天游玩整个景区,0.988155,0.0118454,0.973677,2
性价比,游玩,0.614,是游玩的好去处,0.999766,0.000233845,0.99948,2
设施和服务,服务态度,0.621,工作人员服务态度也很好,0.998363,0.00163696,0.996362,2
性价比,服务态度,0.573,工作人员服务态度也很好,0.998363,0.00163696,0.996362,2
性价比,游玩,0.614,花了一整天时间游玩,0.968215,0.0317853,0.929366,2
环境和景观,环境,0.621,好喜欢这里的环境,0.999686,0.000314517,0.999301,2
性价比,免费,0.624,中山陵是免费的,0.998692,0.00130832,0.997093,2
性价比,玩,0.633,值得玩一天的景区,0.998227,0.00177263,0.996061,2
性价比,套票,0.634,买套票可能划算点90元,0.77839,0.221609,0.507534,2
性价比,便宜,0.689,观光车单程也不便宜,0.58179,0.41821,0.070644,2
性价比,优惠,0.682,联票比现场买优惠不少,0.979809,0.0201909,0.955131,2
文化和历史价值,历史,0.647,彰显着着它悠久南京悠久的历史文化底蕴,0.997802,0.00219819,0.995115,2
环境和景观,文化底蕴,0.619,彰显着着它悠久南京悠久的历史文化底蕴,0.997802,0.00219819,0.995115,2
性价比,玩,0.633,从明孝陵开始玩的,0.998866,0.00113411,0.99748,2
性价比,玩,0.633,大中午玩到这里,0.992823,0.00717704,0.984051,2
性价比,玩,0.633,从明孝陵开始玩的,0.998866,0.00113411,0.99748,2
性价比,玩,0.633,大中午玩到这里,0.992823,0.00717704,0.984051,2
性价比,套票,0.634,套票,0.990293,0.00970684,0.978429,2
设施和服务,服务,0.622,导游的讲解服务还是很优质的,0.990076,0.00992355,0.977948,2
文化和历史价值,历史,0.647,灵谷寺给你讲述着历史的故事,0.997799,0.00220148,0.995108,2
性价比,半价,0.638,学生还半价优惠,0.769758,0.230242,0.488351,2
性价比,优惠,0.682,学生还半价优惠,0.769758,0.230242,0.488351,2
性价比,游玩,0.614,按照景区攻略推荐的线路游玩真的省去不少时间啦,0.955725,0.0442754,0.90161,2
性价比,套票,0.634,里面套票最合适,0.998896,0.00110398,0.997547,2
性价比,玩,0.633,可以玩一天,0.997658,0.00234146,0.994797,2
性价比,免费,0.624,中山陵是免费的,0.998692,0.00130832,0.997093,2
文化和历史价值,商业,0.556,但是中山陵的商业气息太浓了,0.785123,0.214877,0.522496,2
性价比,便宜,0.689,比在售票窗口买要便宜,0.986396,0.0136037,0.96977,2
性价比,游玩,0.614,联票有四处景点可以游玩,0.988546,0.0114536,0.974547,2
性价比,玩,0.633,联票有四处景点可以游玩,0.988546,0.0114536,0.974547,2
性价比,玩,0.633,联票可以分二天玩,0.990207,0.00979336,0.978237,2
性价比,游玩,0.614,一般可以按照您所在的位置进行游玩排序,0.699384,0.300616,0.331964,2
性价比,游玩,0.614,可以先后游玩,0.996564,0.00343562,0.992365,2
性价比,游玩,0.614,一般可以按照您所在的位置进行游玩排序,0.699384,0.300616,0.331964,2
性价比,游玩,0.614,可以先后游玩,0.996564,0.00343562,0.992365,2
文化和历史价值,历史,0.647,让我们更加了解六朝古都的历史,0.999725,0.00027486,0.999389,2
环境和景观,夜景,0.619,也可以去爬一爬紫金山紫金山的夜景也不错,0.999455,0.000544675,0.99879,2
性价比,标志性,0.65,也是南京标志性景点,0.994286,0.00571382,0.987303,2
环境和景观,环境,0.621,环境不错,0.989503,0.0104973,0.976673,2
性价比,玩,0.633,大家玩的都很开心,0.999903,9.6563e-05,0.999785,2
性价比,价格,0.724,这个价格也是挺值得,0.99651,0.00349013,0.992244,2
性价比,免费,0.624,除了免费的中山陵人超级多超级多,0.992886,0.0071142,0.984191,2
性价比,性价比,1.0,性价比高,0.999885,0.000115398,0.999744,2
文化和历史价值,公园,0.555,公园很大,0.990989,0.00901123,0.979975,2
文化和历史价值,历史,0.647,历史的见证,0.999466,0.00053374,0.998814,2
性价比,游玩,0.614,景区很大建议誊出一天的时间仔细游玩,0.977315,0.0226849,0.949589,2
性价比,免费,0.624,也逛了中山陵免费,0.997322,0.00267755,0.99405,2
性价比,价格,0.724,价格适中,0.999527,0.000473469,0.998948,2
文化和历史价值,历史,0.647,了解了南京的历史,0.997644,0.00235643,0.994764,2
性价比,套票,0.634,买了套票,0.986703,0.0132972,0.97045,2
性价比,玩,0.633,玩下来最少要一天的时间,0.827595,0.172405,0.616877,2
环境和景观,湿地,0.618,园区南面的湿地在秋天也挺漂亮的,0.985762,0.0142384,0.968359,2
性价比,性,0.692,性价低,0.00233861,0.997661,0.994803,0
性价比,价低,0.67,性价低,0.00233861,0.997661,0.994803,0
性价比,免费,0.624,其中中山陵是免费的,0.998332,0.00166759,0.996294,2
环境和景观,古迹,0.61,走几步就会发现丛林深处一处古迹,0.987498,0.0125019,0.972218,2
性价比,玩遍,0.58,五个景点都玩遍了,0.994484,0.00551588,0.987742,2
性价比,感受到,0.6,在明孝陵感受到明太祖的辉煌功业,0.995586,0.00441436,0.99019,2
性价比,价格,0.724,价格优惠的,0.991981,0.0080188,0.98218,2
性价比,价格,0.724,价格优惠的,0.991981,0.00801879,0.98218,2
性价比,优惠,0.682,价格优惠的,0.991981,0.0080188,0.98218,2
性价比,优惠,0.682,价格优惠的,0.991981,0.0080188,0.98218,2
性价比,价格,0.724,价格优惠的,0.991981,0.0080188,0.98218,2
性价比,价格,0.724,价格优惠的,0.991981,0.0080188,0.98218,2
性价比,优惠,0.682,价格优惠的,0.991981,0.0080188,0.98218,2
性价比,优惠,0.682,价格优惠的,0.991981,0.0080188,0.98218,2
性价比,免费,0.624,没有免费导游这让人有点难以接受,0.105219,0.894781,0.766179,0
性价比,接受,0.908,没有免费导游这让人有点难以接受,0.105219,0.894781,0.766179,0
性价比,难受,0.603,中山陵只能在固定的时间区间退改预约这个真的难受,0.0252746,0.974725,0.943834,0
性价比,游玩,0.614,没有看票下方的游玩路线建议,0.800298,0.199702,0.556217,2
性价比,游玩,0.614,所以建议买票后仔细***的游玩路线建议,0.954738,0.0452619,0.899418,2
性价比,游玩,0.614,没有看票下方的游玩路线建议,0.800298,0.199702,0.556217,2
性价比,游玩,0.614,所以建议买票后仔细***的游玩路线建议,0.954738,0.0452619,0.899418,2
性价比,难受,0.603,难受,0.00163447,0.998366,0.996368,0
性价比,套票,0.634,买的套票没有全用上,0.352252,0.647748,0.217219,0
性价比,套票,0.634,推荐买套票比较划算,0.975653,0.0243473,0.945895,2
性价比,玩完,0.591,一下午全程小火车玩完主要景点,0.989406,0.0105943,0.976457,2
性价比,免费,0.624,中山陵免费,0.995106,0.00489358,0.989125,2
性价比,游玩,0.614,游玩顺序：明孝陵—中山陵—美龄宫,0.999634,0.000366027,0.999187,2
性价比,玩意,0.644,音乐台什么玩意,8.25878e-05,0.999917,0.999817,0
设施和服务,服务,0.622,吐槽一下南京的服务人员,0.0105343,0.989466,0.97659,0
设施和服务,客服,0.641,联系了客服,0.274098,0.725902,0.390893,0
性价比,游玩,0.614,比较幸运的是灵谷景区我完整的游玩了一遍,0.994885,0.00511533,0.988632,2
性价比,游玩,0.614,我感觉这样的游玩状态非常好,0.999756,0.000244357,0.999457,2
性价比,游玩,0.614,比较幸运的是灵谷景区我完整的游玩了一遍,0.994885,0.00511533,0.988632,2
性价比,游玩,0.614,我感觉这样的游玩状态非常好,0.999756,0.000244357,0.999457,2
文化和历史价值,历史,0.647,听导游讲讲历史,0.923462,0.0765377,0.829916,2
环境和景观,名胜古迹,0.614,分布各类名胜古迹多达200多处,0.948226,0.0517735,0.884948,2
环境和景观,人文景观,0.612,人文景观众多,0.98302,0.0169801,0.962266,2
环境和景观,名胜古迹,0.614,分布各类名胜古迹多达200多处,0.948226,0.0517735,0.884948,2
性价比,套票,0.634,钟山风景区我是买的套票,0.988323,0.0116766,0.974052,2
性价比,玩完,0.591,玩完整个景区需要一天时间,0.977383,0.0226168,0.949741,2
性价比,游玩,0.614,如果想把钟山风景区都游玩,0.87677,0.12323,0.726155,2
性价比,观赏性,0.739,每个景点都很有观赏性,0.999588,0.00041206,0.999084,2
性价比,价,0.707,超出正常价3,0.82749,0.17251,0.616645,2
性价比,玩,0.633,南京必玩的景点,0.999692,0.000308472,0.999315,2
性价比,玩,0.633,但是根本玩不到底,0.0418758,0.958124,0.906943,0
性价比,票价,0.677,也难怪联票相当于前两个景点的票价了,0.124133,0.875867,0.72415,0
性价比,玩,0.633,只玩了一个明孝陵,0.978825,0.0211751,0.952944,2
性价比,成,0.618,其他几个景点都没去成,0.352948,0.647052,0.215671,0
性价比,游玩,0.614,钟山风景区几个主要景区值得游玩,0.992441,0.00755898,0.983202,2
文化和历史价值,历史,0.647,更有悠久的历史以及浓厚的政治色彩,0.998684,0.00131612,0.997075,2
环境和景观,人文,0.611,要么具备一些人文知识,0.472596,0.527404,0.45192,1
性价比,免费,0.624,中山陵是免费的,0.998692,0.00130832,0.997093,2
性价比,套票,0.634,用了一天时间把套票里所有景点都逛了一圈,0.986554,0.0134459,0.97012,2
性价比,玩,0.633,音乐台孩子们喂鸽子玩的很开心,0.999757,0.000243344,0.999459,2
环境和景观,环境,0.621,环境很好,0.998906,0.00109376,0.997569,2
性价比,游玩,0.614,建议坐观光车游玩,0.99364,0.00635956,0.985868,2
性价比,游玩,0.614,我们分了专门分了两天进行的游玩,0.987181,0.0128187,0.971514,2
性价比,游玩,0.614,非常值得深度游玩,0.999912,8.82649e-05,0.999804,2
性价比,深度,0.666,非常值得深度游玩,0.999912,8.82649e-05,0.999804,2
性价比,游玩,0.614,我们分了专门分了两天进行的游玩,0.987181,0.0128187,0.971514,2
性价比,游玩,0.614,非常值得深度游玩,0.999912,8.82649e-05,0.999804,2
环境和景观,布局合理,0.625,建筑布局合理设计,0.968477,0.0315229,0.929949,2
性价比,集成度,0.942,景点集成度很高,0.992849,0.00715115,0.984109,2
性价比,性价比,1.0,性价比较高,0.999714,0.000286219,0.999364,2
性价比,游玩,0.614,但山体地形游玩较费力,0.890562,0.109438,0.756804,2
性价比,游玩,0.614,适合一日游的形式慢慢游玩,0.998573,0.00142709,0.996829,2
性价比,形式,0.664,适合一日游的形式慢慢游玩,0.998573,0.00142709,0.996829,2
性价比,游玩,0.614,但山体地形游玩较费力,0.890562,0.109438,0.756804,2
性价比,游玩,0.614,适合一日游的形式慢慢游玩,0.998573,0.00142709,0.996829,2
性价比,玩,0.633,这次是带孩子出来玩,0.998842,0.00115842,0.997426,2
性价比,游玩,0.614,需要一天的时间去游玩,0.991523,0.00847654,0.981163,2
环境和景观,环境保护,0.628,环境保护的也挺好,0.999102,0.000897642,0.998005,2
文化和历史价值,商业,0.556,就是商业气息太过浓重了,0.0171294,0.982871,0.961935,0
环境和景观,地标,0.618,南京地标,0.98275,0.0172501,0.961667,2
性价比,感受,0.66,感受历史的凄凉,0.992184,0.00781564,0.982632,2
文化和历史价值,历史,0.647,感受历史的凄凉,0.992184,0.00781564,0.982632,2
环境和景观,自然景观,0.612,自然景观和人文景观都值得多来几次,0.997505,0.00249467,0.994456,2
环境和景观,人文景观,0.612,自然景观和人文景观都值得多来几次,0.997505,0.00249467,0.994456,2
性价比,套票,0.634,买的套票非常方便,0.999874,0.00012633,0.999719,2
文化和历史价值,历史,0.647,感受一下文化历史,0.993538,0.00646221,0.98564,2
性价比,票价,0.677,票价还可以接受,0.946794,0.0532059,0.881765,2
性价比,接受,0.908,票价还可以接受,0.946794,0.0532059,0.881765,2
性价比,玩玩,0.634,"
和妹妹在哪里走走玩玩拍拍照",0.986894,0.0131061,0.970875,2
环境和景观,环境,0.621,环境优雅,0.998861,0.00113866,0.99747,2
性价比,玩,0.633,天气热得时候去玩也很凉爽,0.999643,0.000357446,0.999206,2
性价比,游玩,0.614,可以全家人过去游玩,0.997044,0.00295587,0.993431,2
环境和景观,环境,0.621,环境好,0.995576,0.00442414,0.990169,2
环境和景观,环境,0.621,环境非常好,0.999791,0.000209196,0.999535,2
性价比,实惠,0.954,划算又实惠,0.999014,0.000986321,0.997808,2
性价比,便宜,0.689,网上定票还便宜,0.84423,0.15577,0.653845,2
性价比,便宜,0.689,网上定票还便宜,0.84423,0.15577,0.653845,2
性价比,便宜,0.689,网上定票还便宜,0.84423,0.15577,0.653845,2
性价比,便宜,0.689,网上定票还便宜,0.84423,0.15577,0.653845,2
性价比,价格,0.724,价格也还算合适,0.99106,0.00894027,0.980133,2
性价比,价格比,0.731,当然价格比现场买也划算的,0.993835,0.00616495,0.9863,2
性价比,玩,0.633,所有景点全部玩的话会很累,0.98619,0.0138101,0.969311,2
性价比,玩,0.633,建议中山陵单独玩反正免费,0.989141,0.0108594,0.975868,2
性价比,玩,0.633,联票上收费的景点一并玩掉,0.362144,0.637856,0.195235,0
性价比,玩,0.633,所有景点全部玩的话会很累,0.98619,0.0138101,0.969311,2
性价比,玩,0.633,建议中山陵单独玩反正免费,0.989141,0.0108595,0.975868,2
性价比,玩,0.633,联票上收费的景点一并玩掉,0.362144,0.637856,0.195235,0
性价比,免费,0.624,建议中山陵单独玩反正免费,0.989141,0.0108595,0.975868,2
性价比,玩掉,0.633,联票上收费的景点一并玩掉,0.362144,0.637856,0.195235,0
性价比,性差,0.676,景内交通车连结性差,0.0159138,0.984086,0.964636,0
