用户名,时间,内容,星级,点赞,,,
山竹腌花椒油,"2021-05-14
??更新于2021-05-1614:10"," 买的是明孝陵+美龄宫+音乐台+灵谷寺的套票。学生票价只要50非常划算。当天可预定，去不了的话，当天也是全额退款。 明孝陵里的长生鹿苑??有很多小鹿，主要是梅花鹿，还有一种白色的鹿，我不知道叫什么。花30买一份草料的话可以进去喂小鹿，不然只有很小的一块观光区可以看看，建议喜欢鹿的还是要买，因为里面的鹿真的比外面多很多。旁边有一家文创店，买了明信片的话可以盖章（建议就买一张，因为别的景点也要买了才能盖，我在一个地方买了，别的地方就没盖到） 石象路很漂亮，适合拍照??打卡，但人多的话，拍起来可能就不太方便了。 美龄宫很漂亮，但里面的饮料吃的什么确实有点贵。 从美龄宫出来去音乐台有点远，门口会有出租车拉人，但不打表那种，上车前一定要先问价！！！出租车也开不到，自己还要走大概10分钟???（因为有一点路是出租车禁行的） 音乐台有很多鸽子，时不时还会给你来一场才艺表演。鸽食5块一小包15一大包。这里的鸽子???真的是完全不怕人，给食任调戏。景色也很好看，静静坐一会也不错。 最后因为实在太晚了，灵谷寺没有去。（1点左右到的，又在小亭子里避了半小时雨）。也是走马观花，如果要细细看的话，建议预留更长的游览时间。   		   ",5,2, , , 
苑不溜秋,2021-05-1422:55," 五一游南京---明孝陵景区 这里是属于钟山景区的一部分，坐地铁二号线可以直达，然后步行只检票口进入就行，明孝陵里面很大，有各种零散的景点，有个长生鹿园，不过得花钱买喂鹿的食物才能进入，还有孙权的博物馆，里面讲了孙权的一生，还有火烧赤壁，草船借箭等典故，还有好多其他的小景点，并且里面环境也很好，绿树成荫，还有草坪可以休息。   		   ",4,2, , , 
小森游世界,2021-05-1422:50," 明孝陵、美龄宫都在一起。 由于中午才决定建议游玩从上午开始，先去的美龄宫，然后又逛了明孝陵，虽然买了三连票，但也没时间继续逛了，晚上九点半左右离开。 购票：可以购买三连票，也可以在我的南京上购买年票。淘宝、咸鱼上也有相关票出售。 时间：建议一大早就出发游玩。   		   ",5,2, , , 
Ss_Arrietty,2021-05-1421:09," 看完中山陵直接到明孝陵，明孝陵是明太祖朱元璋与其皇后的合葬陵墓。因马皇后谥号“孝慈高皇后”，又奉行孝治天下，故而名“孝陵”。 明孝陵挺大的，可以逛2，3个小时。我们是下午去的，因为贪玩，没赶上去苏州的动车。   		   ",5,302, , , 
David,2021-05-1418:02," 位置： 明孝陵，中山陵，美龄宫，这几个南京必逛的景点都在一条线上，基本上一天全能逛完。 景区： 内部真的非常非常大，所以园内还提供旅游观光车，车上有人员进行讲解，如果你不喜欢太累的逛公园，那么可以试试，里面还有可以喂养鹿的乐园，适合带着孩子看看。 陵区： 地宫下不去，只能在外面和楼上看看。   		   ",5,2, , , 
秀出班行,2021-05-1416:20,现在这种旅游景点都有手机微信可以买讲解，比传统旅游导游方便多了。vr因为带着孩子，没有尝试，其实还挺有兴趣的,5,0, , , 
Mikrokosmos,2021-05-1414:24," 梧桐树很美，一进去感觉环境很好，很适合散步。里面景区很大，美龄宫可以参观一下，具有历史韵味 那片葱葱郁郁的法国梧桐 　　把炽热的阳光 　　拒之门外 　　偷偷溜进来的 　　在银白的树干 　　披下一层薄薄的金纱 　　吃力地撑起茂密的冠 　　没有活灵活现的生命伴随它们 　　没有熙熙攘攘的人群拥护它们 　　它们只渴求宁静 　　它们只渴求安详 　　在那笔直的树干上 　　在那一道道深深地的裂纹里 　　在那一圈圈密密的年轮里 　　在那岁月的留痕里 　　镌刻着无声的抽泣 　　和历史的动荡   		   ",5,1, , , 
家瓦特工,2021-05-1412:19," 起了个大早，驱车前往，半个小时车程，赶在六点半之前，不用门票，停车费六元。 紫霞湖的水很清澈，许多人在游泳????。 石象路的石刻很是古朴。 有长生剧出没。 孙权大帝纪念馆，虽然对三国的故事很熟悉，再次重温，依然震撼。 总之，风景很美，还省了不少门票费。   		   ",5,0, , , 
香草彤彤,2021-05-1411:20," 五一南京游玩，比较喜欢的一个景点！ 明孝陵位置，钟山风景区！门票70元！ 强烈建议：如果南京游玩， 超过6个景点，一定要买南京年票！ 尤其是这种贵的景点！ 我是从美龄宫出来，走路10分钟就到！ 有好几个门，距离地铁苜蓿站最近3号门！   		   ",5,7, , , 
独角兽,2021-05-1408:56," 唉。人多人多人多人多。。。。。。本想放假最后几天，去玩玩散散心。可是去了有点后悔，人太多了。但是孩子们玩得哈是非常非常开心的。特别喜欢河边的小石头。第一次看到那么多的梅花。长长的一条路上面都是梅花。像极了电视剧里的场景，美   		   ",5,0, , , 
安然,2021-05-1405:35," 一路中山陵下来，实在不想走了。十块坐个电瓶车到5号门这里大金门进来，里面也是超级大，小地方就不说了，一路直线到达明楼，直接可以上二楼喔，后面就是墓堆了，一路过来还有几只鹿在吃草，门洞那个石碑是超级大的，里面转弯也得好几个小时   		   ",5,0, , , 
紫紫,2021-05-1319:24," 来了那么久南京，第一次去明孝陵，门票70元，说实话个人觉得没啥好看的，去了中山陵，这些地方其实没必要在花钱去了，不坐车只是步行，真的累得慌，我们是去了中山陵然后坐车到的明孝陵，再走到3号门看了长生鹿就回家了。很累，很累。工作日去，人很少，中山陵旅游团很多，花钱的明孝陵明显人少的可怜。   		   ",5,0, , , 
FiT,2021-05-1315:30," 五一假期去的明孝陵，人暴多。假期去明孝陵建议不要开车或打车，会被堵死。可以直接从苜蓿园地铁站上去，从3号门进，其实挺近的。 不走马观花的话，这是个一天都逛不完的景点。石象路神道和最顶端的宫殿是必去的，有很多人以宫殿红墙为背景拍照。 最后，看到石像被乱刻真的很心痛，qnm的黄友坤   		   ",5,1, , , 
潇湘妃子,2021-05-1215:41," 钟山风景区独树一帜的风景，世界文化遗产，明孝陵不得不说很值得一去。 群山环抱的风景，特殊的墓道，惊叹不已的建筑，无一不在诉说着南京这座城市的文化底蕴和历史渊源，明太祖皇帝长眠于此，人杰地灵的中山陵，魅力四射的南京。此外春天的梅花山顺便可以去逛逛。 来南京一定要去打卡，不可错过。钟山风景区还有中山陵，美龄宫，音乐台，灵谷寺，植物园…   		   ",5,13, , , 
我不吃柠檬,2021-05-1215:11," 本来是去梅花山，看了很多的花，很同学一起走走逛逛，然后顺便去了明孝陵，走了一圈就出来了，还不错票价很实惠，很适合散步逛逛 做了观光车到梅花山的。其实不太划算，因为挺近的，里面还有共享单车的 很多花都不知道是什么品种，是我们自己识图识别出来的，希望以后园区可以挂上品种图，方便大家认识   		   ",5,0, , , 
Mack,2021-05-1201:21," ??明孝陵区是明太祖朱元璋与其皇后的合葬陵墓。因马皇后谥号""孝慈高皇后""， 故名""孝陵""。 孝陵是南京最大的帝王陵墓， 是明清帝王陵的典范， 也是南京唯一世界文化遗产！  ??门票：70元 ??交通路线： 自驾或者地铁都可以，我们是自驾， 车子是停在靠近3号门附近， 那边的地铁站是苜蓿园站， 刚好附近有一个停车场P， 在钟山风景区个人感觉停车真的不方便～～  ?明孝陵 陵墓的正宫，经过文武方门， 拍照的话随便找个红墙就很棒！红墙黄瓦真的是极致的美的建筑， 宫墙之内发生了太多历史故事， 这座六朝古都的历史人文气息值得深深体会??  ??开放时间 春季夏季周一至周日06:30-18:30 秋季冬季周一至周日06:30-18:00  ??每个角落都很好出片， 还会和晒太阳的猫咪??偶遇哟， 总之不管是大景还是局部特写，都非常OK 趁天气好的周末去，人还还不多的??   		   ",5,88, , , 
珍爱你,2021-05-1121:08," 清明节的时候去的南京，那一天行程非常满，上午去了鸡鸣寺，玄武湖，下午去的中山陵和明孝陵。 到明孝陵都下午五点了，去看了主要的那个建筑，拍了红墙，下来天色都有点暗了，下次有机会一定重新去一趟，看看石像之类的。   		   ",5,1, , , 
情书_,2021-05-1021:17," 不该五一去的，我们是10：00左右到的，人是真的多买的联票因为第一次去，好多都不清楚。我们在景区底下入口买了观光车去中山陵的（线上买的），在下面排队，有个志愿者过来了说这里是纸质票排队的地方，线上买的车票要往前走一公里，好嘛我们就往前走了结果前面根本没有什么观光车上车的地方我们走到中山陵停车场了也没有看到，瞬间心态爆炸感觉被欺骗了。因为我们不熟悉也不知道哪里，观光车也就做了一次，别的地方全是靠走的，一天下来也没有逛到什么，就逛了两个景区，明孝陵和音乐台，宁愿他是真的没有什么东西，我们到那了呆了几分钟就走了，明孝陵的人也是真的多，女厕所还排队，地宫他的人也是超级超级多，要等上面的人先下来，我们才能上去，上面的人，我们最起码等了有四五分钟了，人还没有走完，我们也不想上去了，就直接回去了。我们走到海洋世界，本来打算坐出租车的，但是出租车师傅不打表，按人头20块钱一个人还没有算上，要去的地方网约车根本打不到，我们跟着别人一起走，走到地铁站坐地铁去火车站，总之一天下来，除了累就是累，没有逛到什么东西，感觉下次再也不会去了   		   ",3,0, , , 
江城子666,2021-05-1008:52," 想写中山陵的点评，发现中山陵目前不收录点评，所以就写到明孝陵这里来了，中山陵、明孝陵、美龄宫、灵谷寺，都属于钟山风景区，钟山因山顶常有紫云萦绕，又得名紫金山。  中山陵免费参观，但要提前预约，而且按时段预约，一天貌似分成四个时段，预约好了时段，提前到达是过不了检票口的，这样的游客有不少，造成了检票口的拥堵，可以入园的游客因为检票口堵塞无法入园，分时段预约有其弊端，不如设置游客总量封顶，直接预约入园简单一些。  坐地铁在下马坊站下车，步行100米左右就有到中山陵的观光车站，那种小巴士，单程10元一人，距离好几公里，我觉得这是良心价，建议坐观光车，天热，步行几公里挺累的。   		   ",4,0, , , 
奥利奥的奶油甜心,2021-05-0914:51," 就很离谱，越想越生气系列 第一，买的联票，一百多一个人，但只去了这一个经典，以为有什么展品之类的，但是并没有，只有百度就有的借钱，明目张胆的坑。 第二，电车真的超级超级坑，说坐电车可以赶上下个经典，结果去了之后，美龄宫的工作人员说时间过了不让进，管哪个工作人员说的能进他不管。 第三，停车费巨贵，停了两个小时，花了40 印象真的太差太差了   		   ",1,1, , , 
