用户名,时间,内容,星级,点赞,,,
婕婕高爱碳水,2017-11-1817:30,雨兮兮的时候去的，没有什么逛点，也没有什么吃点。,3,2, , , 
Anson,2017-11-1815:59," 南京比较有名的旅游风景区之一，但是风景都被商业交易遮住了大半了，像是商业街一样，因为离的不远，常过来逛，逛了这么多次觉得没什么逛的了。这次很快就逛了出来。有好多南京特产还有南京有名的小吃，推荐给吃货的你哈哈。  有个饼干点，是手工现做，路过就被饼干的香味吸引了，超级香。   		   ",4,0, , , 
梓木子,2017-11-1815:14,环境很美，少给一颗星的原因是因为人太多了，其实吃的也不是特别赞,4,0, , , 
君子兰_3363,2017-11-1813:46," 夫子庙秦淮风光带，位于南京市秦淮区，以夫子庙古建筑群为中心，十里秦淮河为纽带，主要由孔庙，学宫，贡院三大建筑群组成，被誉为古都南京的特色景观。夜晚再游南京夫子庙，人山人海，非常热闹，各式各样的风味小吃应有尽有，是南京最繁华的地方。每次游秦淮都有新发现，美丽的秦淮河畔，两岸灯光绚丽多彩，非常迷人，吃着小吃，欣赏风景，陶醉这美丽如画的景色的。   		   ",5,9, , , 
珍妮_5156,2017-11-1812:36,还不错还不错，值得一去。好玩呢,5,0, , , 
lslj,2017-11-1722:51," 江南精致，秦淮河畔，唯有夫子庙让人记忆深刻，流连忘返。到了夫子庙，仿佛又回到了大明盛世，街上人头攒动，摩肩接踵，大家都陶醉在美轮美奂的景致里面，不舍得离开。尤其是在灯火辉煌的河边，看着河水涟漪，心里似乎喝醉了，满满都是幸福的味道。   		   ",5,0, , , 
超级大泡芙,2017-11-1717:47," 从老门东来到夫子庙已经吃不动也逛不动了，就沿着秦淮河溜达了一圈。 这边的人群比老门东多，很多旅行团，几乎是人挨人的状态，体验不佳。  #秦淮河：六朝烟月之区，金粉荟萃之所。也是南京的母亲河，被称为“中国第一历史文化名河”。晚上的秦淮河夜景极佳，天气不错的话可以租个船夜游秦淮河。  #夫子庙：中国四大文庙，为中国古代江南文化枢纽之地、金陵历史人文荟萃之地，不仅是明清时期南京的文教中心，同时也是居东南各省之冠的文教建筑群，是中国最大的传统古街市。  夫子庙的小吃也是很出名，百科说位列中国四大小吃之首，也是厉害的很，这次没吃上下次来吃。   		   ",5,0, , , 
小橙酱,2017-11-1717:08," 以夫子庙为中心，十里秦淮为轴线，明城墙为纽带，夫子庙秦淮风光带绝对是城南一处不可错过的景观。 当然对于住在附近的我而言，也就是茶余饭后散步的公园。 比起白天，更喜欢秦淮河的夜景，金粉楼台，绮窗丝帐，十里珠帘，灯船徐徐穿过，仿佛历史就在眼前。 “浆声灯影连十里，歌女花船戏浊波”无论是大户人家的朱雀街，还是河边的**酒馆，风流韵事总随雨打风吹去了。剩下的古迹里多是小商小贩的各种旅游纪念品。 而当夜深人静的时候，静静从桥上经过，又似乎回到了那时候。 骑马倚斜桥，满楼红袖招…   		   ",5,2, , , 
庞庞的盖世英雄,2017-11-1713:23," 朱雀桥边野草花，乌衣巷口夕阳斜。 旧时王谢堂前燕，飞入寻常百姓家。 ——唐刘禹锡《乌衣巷》  金陵胜地，著名景点夫子庙； 作为老蓝鲸人来说，再熟悉不过了。 八个汉字来形容； 如诗如画，古韵流香。  有道是，白天不懂夜的美。 每逢元宵佳节来临之时； 这里的夜景，让人赏心悦目，如痴如醉。 灯火辉煌，大抵如此！  晚饭过后，一人抑或几人，散散步，聊聊天，品品小吃，凑凑热闹，挺好挺好！   		   ",4,19, , , 
red热河。,2017-11-1707:25," 南京！今年过年时候去的啦！ 人不是特别多，南京已经去过三次了。这次印象最过目不忘！夫子庙有很多小吃，一路吃吃逛逛。汤包很大，略小贵，味道还是不错的。 还有鸭肠一串串的很香！ 各种炒面关东煮??肯定有一样和你胃口。没去的小伙伴们抓紧咯。习惯好评！   		   ",4,0, , , 
M汏尛姐,2017-11-1616:15," 来南京的主要目的是为了去酵素买面包的哈哈不过来了就和男票再逛逛但是这里真的是晚上比较美白天人不是很多景区里的美食也比较高价关键口味一般般不过在这里趁人少闲情逸致的逛逛散散心也是不错的南方的小桥流水的感觉对于我这个整天看大海的人真是经常会想念所以这也是每年都会来南方走走的原因吧   		   ",5,0, , , 
Jasmine,2017-11-1615:59," 总算来到蓝鲸??了，在***上看了些游记，综合大家的经验，选定了夫子庙，我们的住宿就在夫子庙地铁??附近的，在airbnb订的名宿，京隆??国际公寓，距离夫子庙超级近，加上小黄车助攻，就几分钟的路程，其实就是商业一条街，每个地方都会有，街两边都是各种店铺，在**上买了夜游的票，直接去机器上自助取票就可以了，夜游票价77元，现场买80元，全程40分钟左右，就是一边游船一边语音讲解，其实真的看了，也没啥太大的亮点，就是去不同的地方感受不同的氛围，注：南京晚上风有点大，注意保暖工作   		   ",4,1, , , 
Aigu宝宝,2017-11-1613:02," 夜晚的景色真的非常好看，热闹非凡～ 没有门票，进入里面有些单独的景点是需要门票的。整条街上是各种的小吃，特产商店，最多的就是鸭血粉丝汤了出了鸭血粉丝汤是当地特色以外，别的小吃跟其他地方的都一样，由于不想吃主食，就先买了一个黑芝麻做的小吃，不甜，很香，一吃停不下来～ 水里被各色的灯光照亮，游船一艘一艘出发，最中间位置还有在船上的表演，真心是热闹非凡啊～可以边走边逛，吃小吃，看风景。   		   ",5,0, , , 
你又来看我啦,2017-11-1610:50," 晚上来的，听说是南京很有名的一个景点，超级多人，都不是节假日，可想而知节假日人会更多，很多人都在夜游秦淮河，河上可以观看表演，是昆曲好像。 有博物馆，但晚上没开，白天才开，需要门票。夜景确实很美，还有形形色色的小店，非常适合游客逛街。各种卖特产的，卖小吃的，购物的。看到南京最有名的鸭血粉丝汤和各种真空包装的盐水鸭，还有蟹黄包。最后我们看到有一家卖榴莲臭豆腐的，一份6个，20块钱，味道非常奇妙，感兴趣的朋友可以去试一下 感觉还是晚上来比较好玩，因为夜景很美，晚上也热闹一些。不过要注意保暖，晚上还是挺冷的。   		   ",5,0, , , 
等你等你哦,2017-11-1522:13," 烟笼寒水月笼沙，夜泊秦淮近酒家，商女不知亡国恨，隔江犹唱后庭花。来南京肯定要来一次夫子庙，看看这六朝古都之一的南京，吃吃南京的小吃，鸭血粉丝，汤包，臭豆腐，糖芋苗等等，夫子庙永远人都多，太商业化，晚上的夜景还是很美滴   		   ",5,0, , , 
nier1988,2017-11-1519:08," 已经是第二次来夜游秦淮河畔，因为上次已经乘坐过画舫，这次就主要是在街边转转。和全国大部分地方的小吃街一样的很多吃食，带有南京特色，但是味道和价格并不成正比，就是人多，图个热闹吧！贡院和乌衣巷还是都值得走一走。   		   ",5,0, , , 
神奇小妖怪xyq,2017-11-1517:00," 从南航那边过来，二三公里的样子，公交有点绕，好像有地铁站，还是打车拼车比较省事。如果没转向的话应该是从南边长乐路进来的，进来有个特产店，可能是来燕，记不清了，人挺多的，价格还算实惠，再往后的就都比较贵了，整个附近就和一般商业街差不多，其实卖的东西也大同小异，有雨花石，挺漂亮，还有各种小吃，鸭肠，蟹粉小笼之类的，人挺多的，河边船上有表演，附近有各种故居，还有瞻园，挺热闹的，算是南京比较特色的街了吧，逛逛吃吃也挺好。   		   ",5,0, , , 
心情城市_339,2017-11-1421:54," 印象里的秦淮河应该是灯火辉煌且宽广的，坐着船游览却有一些失望。灯火有，但没有多么辉煌，河也不是太宽，两边有一些古迹，但游船速度太快，不等看仔细就过了，画舫的路线长一些，但是有玻璃窗，速度也更快。摇撸的速度也不慢多少，路线短一些。整体感觉一般。   		   ",4,0, , , 
pipemech,2017-11-1421:48,天下文枢文化精华所在值得一游尤其是高考在即的家长啊,5,0, , , 
jiaqi_1202,2017-11-1417:37,夜景很美，商业氛围浓厚，游人和团队巨多，小吃价格比较贵，建议去附近的连锁店里吃饭，游船没坐过，下次带孩子来的时候一定要坐一次，感受一下秦淮河的夜景。,4,2, , , 
青青江南,2017-11-1416:39,今年五月份去的，人山人海。下次等人少了再去。,5,1, , , 
大爱watermelon,2017-11-1411:52,人还是很多的，有家佟小曼的店，简直心水的不行，走不动了啊简直。看完李香君故居，莫名伤感。,5,0, , , 
五月的吃货,2017-11-1410:47," 第三次去南京了，第二次夫子庙了，这一次陪某人去逛的，因为晚上的飞机，没啥时间了，走马观花陪某人看了看秦淮河，夫子庙这次没进去了，不过上次没注意的江南贡院这次看到了！ 这次没再走走乌衣巷了，虽然匆匆忙忙，南京依然是阴着天的样子，阴雨的江南啊！ 还没到傍晚，去的人不算很多，还碰到一个特别像明星的外国大叔在牌坊下照相…… 看过故宫里的九龙壁，再来看龙壁，好像就没第一次看那么震撼了…… 南京还会再来，再来看看晚上的秦淮河，夜游一把，那也算是心愿了……   		   ",3,0, , , 
sallysmart,2017-11-1406:55," 初到南京，夜游秦淮河，十里秦淮两岸风光旖旎，美的有些惊心动魄。都说秦淮河畔华灯初上之时便是最美之之时，果然名不虚传：从古秦淮的牌坊进去，巨大的二龙戏珠彩灯顿时映入眼帘，怎一个壮观了得！这个季节不冷不热，沿着秦淮河两岸走走，惬意至极。南京之旅从秦淮美景开始   		   ",5,0, , , 
喵小沫Y,2017-11-1402:05,夫子庙秦淮河，就说美不美哔哔哔,5,1, , , 
littlelin0721,2017-11-1322:30," 越来越没有时间和心情写点评了，很久以前吧，是午休的时候，可以码点字，最近几个月吧，是晚饭后开始码字，最近，是睡前码字。字数越写越少，语言越来越乏味，我感觉我的点评进入了瓶颈，犹如我的工作一般。  还是旅游的时光最美好，尽管是熟悉的秦淮河畔。游客确实多了点，拥挤了些，但风景始终是美的。有钱有时间的话，建议还是要坐一坐游船的，这样操作，比较“深度游”。睡觉的时间马上就要到了，就码到这里吧，还差一篇“南京博物院”，今秋的南京之旅就算码全了。   		   ",4,15, , , 
鸟见鱼,2017-11-1321:22,个人觉得这条华丽的水沟，的确破坏了南京的帝王气，哈哈哈。,4,0, , , 
身材比美食重要,2017-11-1310:15," 好像吟诵一首秦淮河的诗词，可是，竟然语塞，我忘了哪一首诗可以在此刻吟诵出来。总是记得，秦淮河是一条浪漫的河流，温暖而安静的存在于这里，这么多年了，见证了多少的荣辱兴衰，佁然不动在这里静静的流淌着。站在晚风吹过的船舷上，忽然不想说话，就想要安静的待着，就什么都好。   		   ",5,9, , , 
心火灭绝,2017-11-1307:30," 南京地标之一，看大众上评价还是很高的，又是往高铁站方向回去方便，所以午饭特地选在了那里吃，不过这种地方逛多了感觉都是一个样，并没有太大的感觉，然后里面的美食感觉不是鸭血粉丝汤就是烤鸭，赤豆圆子，在苏州也到处都是，找了半天美食午饭也就是随意对付掉了，更揪心的是夫子庙出来乘地铁到南站才发现要坐的高铁是南京站，结果没赶上，早知道就安心逛逛1912街区了。   		   ",4,0, , , 
