用户名,时间,内容,星级,点赞,,,
Airlic,2016-05-0718:03," 【紫金山观光索道】  -------------------- 听说10号就要停止运营了，要大改1、2年多。特地选了非双休节假日的时间去看了。  票价很便宜，非双休节假日只需要票价的一半价钱就能做个来回了。还是很划算的。  全程大概需要1至1个半小时左右。去坐的时候没什么人，不需要排队还是挺好的。看别人双休去的排队排的老长老长的。  坐上车后看了看座椅，确实是挺旧的了。大多数的顶篷都有损坏的地方，但还算是勉强可以遮阳的。  说起来还是挺稳的，在车上聊聊天还是挺不错的。去的那天风挺大，但也热。所以综合后还是挺凉快的。  四周的景色都是绿色的。挺养眼的。但未免有些枯燥单调。  中间有紫金山天文台的中转，可以选择下车，也可以选择继续坐。  唯一不好的就是，到了最顶上如果不看山顶的风景，非要人下车，非要人出去，再进门。不能稍微变通一下么。也许有人只想做个来回呢。   		   ",3,1, , , 
angelic11ai,2016-05-0621:58,赞到不行，风景好，一路轻松～～,5,0, , , 
增爷66,2016-05-0618:55,好玩哈哈哈??，摸摸k吃看吗就老家来,5,0, , , 
scorpio913,2016-05-0615:33,索道好美的，遗憾的是说是到5.10号会没有了，大家有时间一定要去一次哟！,5,0, , , 
吃不饱的小蜗,2016-05-0609:40,都是回忆呢，真希望不要关掉！！,5,0, , , 
KAWS.Seven,2016-05-0519:08,玩的舒服来，还不错，值得推荐啊！,5,0, , , 
良辰,2016-05-0517:10,紫金山的观光索道。速度很慢，脚下的翠绿的山林是那么的好，让我流连忘返。,5,0, , , 
茉茉酱是小白羊,2016-05-0516:19," 据说五一后就要改造了，特地来坐了一回。还是很开心的。单程35，来回60。安全措施确实比较简陋。路过脚下还有人在行走。高度应该没有很高。没想象中的可怕。风景不错。第一次坐这样的缆车。感觉还是很不一样的。那天有点冷的说。微风习习。坐的人还挺多。   		   ",5,0, , , 
蓝兰兰子,2016-05-0417:56," 五一前跟朋友游扬州，然后顺便去了南京，本来只是想弥补之前没去成中山陵和天文台的遗憾的，又看到大家的点评说这个索道五一之后就要重修了，现在搞怀旧告别活动半价，往返只要35块，真是好便宜，于是就去坐坐了。 没想到这个缆车如此有个性，不仅四面露空而且前面的防护杆也是活动的，可以轻轻松松推起来然后跳下去，当然热爱生命的人应该不会这么干吧。 虽然缆车坐起来有点害怕，但一路上景色还不错，阳光明媚微风拂面，有一段还有一大片槐花看起来触手可及，只可惜我拼尽全力也没能摘得一颗。   		   ",4,6, , , 
聆听Provence-91,2016-05-0314:46,4月29日去坐索道，刚好告别游往返￥35。风景确实不错，微风吹在脸上很舒服。平时缺乏运动，充分融入到大自然中觉得身心都很放松。,5,0, , , 
蚝油烫蛋白,2016-05-0219:59,很赞作为一名孕妇用担心不让乘坐服务很好开始有点紧张后来便是享受了值得体验,5,0, , , 
爱吃爱喝的毛毛,2016-05-0116:39," 算是南京市里最高的“小土坡”了。。爬了2个小时就上去了。。一路上，绿荫环绕的。。城市生活，线下时间去逛下还是很不错的。。快到顶部的地方，会有一个天文台的观光收费处，当时买了两张门票就上去了。其实就一个大院子里摆放了一些老的测量仪器。地动仪啊。天文望远镜。测时间的。。从古至今的。。还挺有呢么回事。。没白花那几十块钱。。当然，这些东西在一些博物馆也能看到，，不过没这里全面。。。   		   ",5,0, , , 
penoy2,2016-05-0109:09,觉得环境很好！稍微有点远！但是确实是值得去的一个地方,4,0, , , 
艺抹晨曦,2016-04-3021:14,快关闭了。所以去坐坐。喜欢。。,5,0, , , 
gy8540185,2016-04-3019:54,第一次做紫金山索道在10号前体验一下不虚此行,5,0, , , 
小桃子爱哈罗凯蒂,"2016-04-29
??更新于2016-05-0117:18"," 每次上紫金山都是从白马公园那面上（说的我好像经常爬哈哈并没有） 这次拖我爸的福知道原来还有这么一条绿道可以通向紫金山 下面有个小型停车场8:00-20:0015/小车其余时间下班就不收费了 一开始坡道很抖走上去很费劲后门坡子稍微缓一点接近平路就好多了这样通向紫金山大概4000多米要很好的力气和耐力否则坚持不下来建议带瓶水和简餐少穿点衣服轻装上阵不过里面有虫有点抖还是要穿长裤 很多骑行上去的太腻害免费的森林氧吧锻炼下身体挺好   		   ",5,1, , , 
zl_122_2,2016-04-2916:43," 这条索道好多年了啊，只在紫金山坐过敞篷式索道，充分接触大自然啊！价格也不贵，单程35，来回70，单程时间快半个小时啊，超值啊！ 五月10号就要关闭了，美好回忆就此告别。上次乘坐时还是刚开业那年，免费乘坐时期。现在风景一如既往的好啊，从靠近白马公园的登山口处乘缆车，晚点去不用排队，乘客有老有小啊，还有妈妈带着抱手里的娃娃乘的，也有老夫老妻一起重温年轻回忆的，南京人对这索道真是有感情啊。 索道顺山势而上，不是特别高，对于恐高症来说是福利吧！坐一段路过中间站还有一段路，35块很值啊！建议做缆车上山，步行下山，这样不累，又能亲近自然。   		   ",5,0, , , 
天神美食,2016-04-2818:15," 这次去还是很值得的。这次赶上了。听说好像索道要关掉了。觉得自己很幸运的。自己的好朋友都觉得很可惜。说真的。环境真的不错的。走了好久。还走了不少的弯路。还爬了石头。辛苦了自己的鞋子。坐缆车真的好棒的感觉。嗖嗖搜。下面来看看图片吧。   		   ",5,0, , , 
书桓你在干什么,2016-04-2714:41," 工作日去的，20路正好到，周一有点冷，人很少，到了就能坐上去，35往返。全程一个小时左右吧，坐到最上面没什么好玩的就四处转转然后下来了。索道上看风景很好，风有点大，我还嚎了两嗓子，不冷不热的天气很适合来玩，五月初就要停了，想来体验的要赶快啦～   		   ",5,0, , , 
幸福小贝勒,2016-04-2702:59,索道上山可见中山陵风景名胜区，山顶风光无限,5,0, , , 
吃胖的萌小萌,2016-04-2521:57," 马上5月后要重新修了，赶快在这里最后体验一下～^_^很开心……快乐就是这么简单……喜欢放飞心情的感觉～人生多有几次这样的下午，是多么幸福……我觉得……快乐，就要这样……时间太快～希望你的陪伴是一生一世……^_^   		   ",5,0, , , 
哇哇赞,2016-04-2516:24,工作日来回35块，节假日及双休日60，我觉得大家可以去坐坐，选一个晴朗的天，将美景尽收眼底,5,0, , , 
库库拉,2016-04-2311:43,要去的趁早，小时候的回忆，五月中要改成封闭的了,5,0, , , 
shiye_8821,2016-04-2308:01,这是第一次坐这种敞篷式的缆车，感觉很爽，小风吹着，慢慢悠悠往前走，看看风景聊聊天，真的好惬意，听说五月份要关闭了，所以赶紧来体验一下，可能以后就没机会做这种敞篷式的了。,5,0, , , 
孜然羊肉加点辣,2016-04-2120:45," 工作日特价，35元/人往返，四点截止售票。坐索道上去，中间是紫金山天文台可以下，但是一般没有人下去。上去的路上风景美，移动速度慢。到了最高点，大家都下来拍拍照片看看风景。感觉返程的速度比较快。更喜欢这种和自然亲密接触的索道，比封闭式的有趣多了。   		   ",5,0, , , 
威廉BBS,2016-04-2022:06," 山上的空气清新，而且远离城市的喧嚣，来此小憩半刻，还是不错的！  紫金山古称金陵山，战国时楚国在此建金陵邑，即由此山得名。汉代称钟山。拔地而起，形似盘曲的巨龙，称为“中阜龙盘”。汉末有秣陵尉蒋子文逐盗，死于此，后来孙权因此将此山命名为蒋山。 三国时，诸葛亮来到江东准备与东吴孙权结盟共同抵抗曹操80万大军。路经林陵（即今南京）时，见北依长江天险，紫金山山峦巍峨，似蛟龙招‘曲，石头山地势险固，如虎踞江边，不胜感叹而言：“钟山龙蟠，石头虎踞，真乃帝土之宅也。”并力劝孙权在此建都。赤壁大战以后，孙权就迁都南京，改林陵为建业。从此以后，南京相继为东晋、南朝宋、齐、梁、陈各朝的都城，“六朝古都”的说法由此而来。   		   ",5,1, , , 
andruixue,2016-04-2010:54," 小学一年级的时候来过一次，到现在还记得当时兴奋的心情。 紫金山的索道到5月10号就要停止了，以后回变成那种箱式索道了。那样感觉也会不一样了，呈现在赶快再体验一把吧！ 乘坐这种索道的感觉真的是太棒了！全程一个小时，半途天文台可以下来。 现在周一到五往返35，周末60往返，单程都是35。还想再去～～   		   ",5,0, , , 
今甜,2016-04-1913:12," 刷微博看到说五月就要关闭索道，以后只有封闭式的索道了，赶紧来体验。做为土生土长的南京人我还真是第一次爬紫金山，感受是真的好累，当看到观光索道指示牌的时候，我以为真的到头了，没想到还要爬一大截楼梯……人很多，坐上索道的那一刻真是松了一口气，慢慢悠悠的往前行，小风吹着真的很爽，虽然去的那天有雾霾，但不影响哈～聊聊天很快就到头了，二十分钟吧。中间有停顿请不要害怕，那是天文台那站在上人。   		   ",5,1, , , 
一只樱桃,2016-04-1911:42,非常非常大做好腿奔的准备保存体力,4,0, , , 
果果蝈_9333,2016-04-1823:34,可以玩一下，但大太阳和下雨建议不要去，没遮挡的东西,5,0, , , 
aa@飘雨的落叶,2016-04-1622:25,挺刺激的，以后就没有这种的了，已经在改造了,5,0, , , 
他来自石龙桥,2016-04-1611:36,天气好，爬山的人多，坐索道的也多，足足等了一个小时。可惜天气虽晴，空气却不太好，只能看到紫金山的郁郁葱葱，看不到南京城的高楼大厦。,4,0, , , 
董先生_7238,2016-04-1611:16,更接近大自然，恐高的人就算了，不是全封闭的,5,0, , , 
一波菠萝,2016-04-1419:32," 紫金山索道要重修了，特地和妈妈一起来重温怀旧。13号去的，之前在微博上了解到是特价35一个往返，不过只限非周末时间。当天阳光照耀下午三点左右去的，人还不少呢。其实不太懂为什么要把索道弄成包厢式的，那样一点都不刺激。好好珍惜不到一个月的玩耍时间吧。   		   ",5,1, , , 
xinqingshuchang,2016-04-1217:45," 这次来运气真的特别好，4月10日--5月10日紫金山做活动，缆车怀旧价，来回两程只需要35月，节假日双休日除外，并且工作人员态度也特别好，缆车很值，基本上就是大家说的1个小时，风景很美，还有好多骑行的少年，在心里给他们加油打气，可惜这样的缆车形式马上就要改变了，应该改成4人或8人的车厢形式的，缆车票售票时间我专门看了看，节假日4点停售，非节假日4点半，希望大家趁着还没有更换抓紧时间体验，很不错哦   		   ",5,2, , , 
青凉一夏,2016-04-1112:32,索道五月份就停运改造了，赶紧在去留念一下，唯一不足的是人太多，排了一个小时的队，可是可是，真的很美好，露天缆车更能贴近大自然！！！每一处的风景都那么迷人！！！排队值了！！！,5,1, , , 
心有灵西_7608,2016-04-1109:25," 听说五月份索道要停运了，不知道真假还是赶紧趁天气好来爬紫金山 爬山花了四十分钟，排队乘索道花了一个多小时，最后坐到的时候觉得一切辛苦都值了?? 紫峰玄武湖明孝陵…几乎整个南京城尽收眼底小风吹着，温柔的小阳光晒着美得不行?   		   ",5,2, , , 
