用户名,时间,内容,星级,是否有图片
cathyyzx,2023-09-24 发布点评,场地很大，要爬山，有点累，台阶真的好多。到达佛顶宫的时候确实是很不错的，内部很震撼，毕竟门票价格在这里，也没有白来。气势恢宏、壮阔，适合有信仰的人来。佛顶宫比较有意思，塔反而一般。,5,是
203****991,2023-07-04 发布点评,携程上买的票子。比现场购买便宜10元。直接扫码就能进场，无须换票，相当方便。牛首山有地下五层。第五层暂时不对外开放。最好进去的时候借个解说机，不然可能你会看不懂。但是那里的环境很棒，分分钟都能拍出大片。,5,是
非凡轶生,2023-05-29 发布点评,"南京牛首山文化旅游区（Niushou Mountain Cultural Tourism Zone），[1]位于南京市江宁区，牛首山海拔242.9米，规划总面积49.37平方公里，2015年10月27日正式开园，是南京文化战略工程和标志性工程。
牛首山因山顶突出的双峰相对峙恰似牛头双角而得名，东晋宰相王导曾劝谏初创政权的晋元帝司马睿打消在皇宫外兴建象征皇权的双阙的念头，请晋元帝乘舆出宣阳门，南眺牛首，两峰对峙，十分壮观，趁机劝喻元帝：“此天阙也，岂烦改作！”，故得名“天阙山”；有佛顶寺、佛顶塔、佛顶宫、岳飞抗金故垒、摩崖石刻、弘觉寺塔、郑和文化园等景点。",1,是
M31****3638,2023-05-04 发布点评,"很不错的一次体验哦，享受到了美妙的风景，体验了佛家的洗礼，惊叹壮观景象，
很不错的一次体验哦，享受到了美妙的风景，体验了佛家的洗礼，惊叹壮观景象
很不错的一次体验哦，享受到了美妙的风景，体验了佛家的洗礼，惊叹壮观景象",5,是
_WeCh****94780,2023-11-06 发布点评,首先要说一下服务，进门检票这个女的态度实在太差了，我们七个人有一个是澳门的在网上订了票不知道要兑票的，进门不给进说要兑票问她到那里兑怎样兑都不理我们只是用手指了一下，看也不看我们,5,是
筱雨??,2023-10-20 发布点评,不虚此行，非常震撼,5,是
M47****398,2023-09-21 发布点评,值得去一趟的旅行！,5,是
D72****75,2023-08-26 发布点评,".
每个人在他的人生发轫之初,总有一段时光,没有什么可留恋,只有抑制不住的梦想,没有什么可凭仗,只有他的好身体,没有地方可去,只想到处流浪。",5,是
小新的春天3599,2023-08-10 发布点评,八点半之前到，赶上第一波入场，避开人潮，体验感极佳，提前买好票，刷身份证入场，很方便。佛顶塔、金榴莲、卧佛、地宫都看了，很多小姐姐在拍照。,5,是
匿名用户,2023-10-30 发布点评,非常非常非常非常,5,是
匿名用户,2023-08-29 发布点评,牛首山作为南京首屈一指的景区真的非常不错，佛顶宫和佛顶塔真的很不错，到顶还有扶梯可乘坐，不用爬楼梯，很方便，从山顶看景观真的很美，很喜欢,5,是
M36****051,2023-08-03 发布点评,总体评价较高，震撼的宫殿，庄严的佛像，恢宏的气势，负责任的辅警，只是山下千万不要上骑三轮摩托老头的车，本来我去西门，结果越拉越远，到了一个没名的门就不管了，我是问辅警才知道受骗了，辅警去找那老头，结果跑了。总结非法营运不要坐，出租车不要坐，还是网约车靠谱。,5,是
pan****rong,2023-07-31 发布点评,"有一种视觉震撼美叫做牛首山[强][强][强]！
佛顶宫的艺术性极高斥巨资40亿打造，在建筑细节处堪称完美。有种欧式宫殿的感觉，也有人称它为“金榴莲”。佛顶宫内部有地上三层、地下六层。地宫内部非常震撼，一定要亲自来看!佛顶宫属于深坑建筑，佛顶骨舍利长期供奉之所。佛顶塔第八层安置有一口全铜铸的佛顶金刚钟，钟上刻有隆相法师书写的《金刚经》全文。在第九层如来殿供奉了一尊毗卢遮那佛坐佛。佛顶塔眺望远处，风景开阔壮丽，视野绝佳。",5,是
cgp爱旅游小哥,2023-10-02 发布点评,除了惊艳这个词，我再无法搜刮到其他的形容词了！上一组大片，各位看官欣赏一下吧！,5,是
你激动撒呢,2023-10-19 发布点评,岔开了国庆大假  害怕人太多  影响体验  去的时候人还算行不是特别多  地宫真的他让我震撼了~ 啥也不说直接上图   ！随手一拍都是大片,5,是
M28****5388,2023-11-06 发布点评,非常完美的一次体验 体验到中国传统文化的博大精深 有幸聆听了公益讲解 收获满满 拍照也特别出片还拍摄了推门视频  非常完美,5,是
M31****0083,2023-09-22 发布点评,空气清新环境好  场景非常震撼 虽然说走的路途不近 但一路风景还是不亏的 可以看攻略乘坐大巴上山  奉上几张美图让大家参考下,5,是
M59****765,2023-10-26 发布点评,值得去 但我觉得票价应该控制在100内 毕竟除了那两个点别的也没啥好看的 网红打卡地拍照非常出片 山上的日落也很好看,5,是
136****2232,2023-10-04 发布点评,一座牛首山，半部金陵史！不错,5,是
匿名用户,2023-10-05 发布点评,"景区环境非常好，上下山还有部分电梯，非常人性化。
40亿花费太值了，内部装潢奢侈到极致，满目所及要么是实木雕刻的万佛，要么是石材雕刻的。恢弘大气",5,是
203****810,2023-05-31 发布点评,去景区的交通不方便，地铁还没开通，景区内的交通比较方便，10块钱的交通车，然后有自动扶梯上山，省时省力，非常好，佛顶宫挺振撼的，金壁辉煌，美轮美奂，对的起40亿，,5,是
匿名用户,2023-08-23 发布点评,开车来的，走的东门。四点就不让进了，所以三点半来的，所以人是越来越少。因为带着妈妈来的，必须坐车，大巴车6点停运。如果是年轻人，可以四点前进园，人挺少，下山逛逛看看风景挺好的。买的联票，出来牛首山就去了金陵小城，景色挺美，进园看演出，表演就跟着我们，一场接一场，时间不长。逛吃逛吃很是惬意。老人和小孩有优惠票，可以在金陵小城微信公众号买。还有，走西门的人是真少，乘车都不用排队。,5,是
Yppyang,2023-11-07 发布点评,南京第一站，票价很高，登上佛顶宫就能意识到值回票价了，里面有太多栩栩如生美轮美奂的艺术品，值得品鉴,5,是
Yppyang,2023-11-07 发布点评,南京第一站，票价很高，登上佛顶宫就能意识到值回票价了，里面有太多栩栩如生美轮美奂的艺术品，值得品鉴,5,是
M23****5385,2023-11-01 发布点评,非常值得一去，拍照打卡点很多，到处都是美女在拍照片。随便一拍都是美照。上去有电梯，一点都不累。,5,是
halen8016,2023-10-14 发布点评,牛首山要早一点去，坐大巴车要单独买票排队人比较多。我们去的时候刚下过雨，空气湿润润的很舒服。头一次见到爬山用电梯的，还真是省力气。到了平台处就可以看到波光粼粼倒影中的大榴莲了,5,是
文小飞的第三人称,2023-10-19 发布点评,"景色不错，佛顶宫很恢弘大气。交通便利，景区环境优美。打卡拍照一定在佛顶宫前面拍倒影，非常出片，绝绝子。
来南京，一定要来牛首山佛顶宫。",5,是
匿名用户,2023-09-28 发布点评,除了出游人太多了，等车等了好长时间，其它都十分美丽！牛首山南京值得打卡的地方。大菠萝外部内部都十分壮观，也非常出片！更有被大佛震撼到,5,是
木登君,2023-09-26 发布点评,修得挺震撼的，很漂亮，看得出来花了不少钱。值得一看。全票票价提前一天以上订是145元，当天订或者现场买就是160元，景区观光车单边10元，票价偏贵了。总的来说还是不错。,5,是
紫钰宝贝??,2023-09-22 发布点评,牛首山地宫还是蛮不错的很震撼，还是值这个票价的，逛了3个多小时累坏了,5,是
消逝的岁月DQ,2023-08-11 发布点评,一定网上提前订票啊，重金打造果然震撼，夏季建议早去，最好赶在八点半景区营业时间第一波！坐登山大巴车，节省体力，佛顶宫会惊艳到你！,5,是
麦混沌,2023-10-21 发布点评,牛首山原本有一个寺庙，后来有释迦摩罗佛的头骨法，在大保恩寺那里发现，然后遗址过去一个旅游景点，历史没有大报恩寺的出名，但建筑物投入的成本很高，还可以吧，就是没有什么了,5,是
匿名用户,2023-09-21 发布点评,好，真的是必须要去的景点，很震撼，空气也很清醒，远离尘嚣。建议步行，看看一路上的风景。,5,是
匿名用户,2023-11-05 发布点评,很棒景点很棒可以再去，很棒景点很棒可以再可以玩一天很棒景点很棒可以再很棒景点很棒可以再很棒景点很棒可，需要一天行程以再去玩,5,是
莓莓妈咪,2023-10-08 发布点评,景区非常大，国庆节人暴多，短驳车都要等1个小时，基本都是靠徒步，不过景区的设施硬件确实很棒，拍照很出片，有孩子的建议入园借个推车或者电动车，好好逛逛可以玩上一天！,5,是
M44****9842,2023-08-07 发布点评,非常震撼，值得一游。佛顶宫外部很出片，用广角镜头就可以，地宫里面非常大气，人山人海，金光闪闪。每一尊佛都有一个故事，卧佛慈祥可亲，满脸微笑……,5,是
rach****915,2023-10-07 发布点评,很值得一去的地方。金碧辉煌，造价不菲。进主殿钱都要穿鞋套，保持室内的干净整洁。也有志愿的免费讲解，挺热情的。也不是很累，进门就可以选择做大巴或者步行。步行也不累因为关键的几段上山路有扶梯，这可太人性化了。我是叫车去的，来去都挺方便。,5,是
匿名用户,2023-10-05 发布点评,咋说呢，挤就一个字，我只说一次。沿途乏善可陈，地宫真给了相当大的震撼。所谓大榴莲不知道是角度问题还是拍摄技术问题，感觉不那么惊艳，但负五的景色着实美爆了。如果人不那么多，能慢慢的体会感受就完美了。人过多，负五的通风显得不那么给力给力，时间一长憋闷异常，草草走马观花一趟就回地面了…旁边的小寺庙倒是显得清幽…,5,是
M25****274,2023-10-02 发布点评,10.1下午两点多从西门进的，进门排了大概二十分钟就坐上了景区内公交直达山顶，比预计的情况好多了。佛顶宫确实很壮观，不过地宫的入口找了一大圈，带着的老父亲老母亲都差点放弃了。景区完全可以在佛顶宫一楼安排点服务人员，贴在墙上的指示在人很多的情况下完全看不见，问纪念品商店的工作人员也是不搭理，好多游客都在找入口。服务方面有待提升,5,是
M25****274,2023-10-02 发布点评,10.1下午两点多从西门进的，进门排了大概二十分钟就坐上了景区内公交直达山顶，比预计的情况好多了。佛顶宫确实很壮观，不过地宫的入口找了一大圈，带着的老父亲老母亲都差点放弃了。景区完全可以在佛顶宫一楼安排点服务人员，贴在墙上的指示在人很多的情况下完全看不见，问纪念品商店的工作人员也是不搭理，好多游客都在找入口。,5,是
M25****274,2023-10-02 发布点评,10.1下午两点多从西门进的，进门排了大概二十分钟就坐上了景区内公交直达山顶，比预计的情况好多了。佛顶宫确实很壮观，不过地宫的入口找了一大圈，带着的老父亲老母亲都差点放弃了。景区完全可以在佛顶宫一楼安排点服务人员，贴在墙上的指示在人很多的情况下完全看不见，问纪念品商店的工作人员也是不搭理，好多游客都在找入口。服务方面跟其他景区有点差距的。,5,是
