用户名,时间,内容,星级,点赞,,,
花生酱油泼姜,2023-06-1010:45," 整个风景区占地面积非常大，如果要全部逛完的话至少要大半天，推荐上山坐20块钱的公交车，不然的话爬山真的很消耗体力。地宫非常值得一看，完全就是富丽堂皇，金碧辉煌，旁边的那座塔我没有上去，不知道里面是什么模样   		   ",4.5,0, , , 
永平游玩吃喝玩乐,2023-06-1010:44," 之前在网上总刷到牛首山的繁华与美貌 和媳妇俩游玩到此地 直接导航就可以找到 停车方便，进山有客车一人10元，下山一人还收10元 听说是几十个亿打造的，确实非常的繁华盛茂 上山有电梯也不感觉那么的累 「牛首山文化旅游区」   		   ",5,0, , , 
江上无波,2023-06-1010:42,春天适合出游，爬爬对身体好，搞得非常不错，老人很喜欢,5,1, , , 
哈哈哈哈,2023-06-1009:53," 交通十分方便，景色也很不错，值得推荐，可惜我竟然没去地宫，一个在山上修电梯的景点，特别豪气。好多人拍照，看了榴莲屋，登了塔，不错不错，爬塔有点累，人很挤，外表78层，内部十多层，上层的景色还是不错的，乌啦啦呜啦啦呜啦啦   		   ",3.5,1, , , 
最靓的玫瑰,2023-06-1009:02,打车过去40元，从西山进东山出，上下山乘车10元，基本上没有人步行，东山口有家肯德基店可以吃饭，牛首山里有素斋套餐，但是价格贵，非常震撼值得打卡。,5,0, , , 
匿名用户,2023-06-0923:26," 特色体验： 地宫真的很震撼，不愧是大手笔，拍照比较出片 很多小姐姐在拍照 夏天真的不是很好，太热了 我们下午时间去的，特别热，不推荐下午去简直是暴晒，还有夏天出游容易上火?? 但除了地宫和卧佛，其他没有啥了，总得来说，就一般吧   		   ",3.5,0, , , 
暖暖_727500,2023-06-0922:40,真的超级美震撼的那种美值得推荐,5,0, , , 
点小评1950113696,2023-06-0921:39,值得一来很震撼门票也很合理没有白来交通方便,5,1, , , 
匿名用户,2023-06-0921:27,"交通：除了交通不是很方便，其他都还可以

特色体验：山上居然有点电梯",5,0, , , 
南京日向雏田,2023-06-0921:04," 大热天去怕牛首山真的快中暑小时候春游秋游来过，长大第一次来，和记忆里的没什么变化总体来说还是很好看的，里面卖姓名珠子的一个五元，但是穿成手链很贵，大家一定要问清楚再买啊而且别忘了还有地下五层。   		   ",3.5,0, , , 
大鹏展翅翱翔天际333,2023-06-0921:01,牛首山很美的风景！非常高级的佛教圣地。建筑设计风格独特！两座塔内别有洞天！值得参观礼拜。,5,0, , , 
小慧乖乖,2023-06-0920:22," 3.8号公司团建去的 我真的建议大家坐车，坐车，坐车，不然真的会累死  交通： 公司就离牛首山不远，所以我是骑车去的，大家可以查一下坐公交车??的攻略，好像车站离大门比较近 拍照最出片的就是外面的长廊了，怎么拍都出片 进去地宫是需要带鞋套的，牛首山里会提供的 地方非常大，真的很累   		   ",4,1, , , 
灵汐公子,2023-06-0920:05," 纯纯是被旅行APP排行榜忽悠过来的，从里到外除了佛骨舍利外都新的一塌糊涂。同样是佛像，雕塑新的跟一眼假似的，一点没有古人的匠心韵味。千佛塔建完也没几年，油漆都剥落了。离市区还远，进门到山上来回摆渡车的钱都够毗卢寺的门票了。同样的后建的，比大报恩寺差远了。   		   ",3,0, , , 
匿名用户,2023-06-0919:27,值得一去，花了两三个小时只逛了佛顶宫，聪地下五层开始逛的，十分壮观，也是唯一一个拍照佛像留念的地方，一层里面还有卧佛，总体来说，这个花大价钱建造的宫殿真的名不虚传，时间不够没有去其他地方逛逛，十分遗憾,5,0, , , 
杠头开花豆,2023-06-0918:53," 一座牛首山半部南京史。牛首山风景宜人，是金陵四大名胜之一。牛首山的佛顶宫太令人震撼了，居中还有一尊卧佛。出门右手拐弯处直走是地宫，地底下六层的千佛殿美轮美奂，美不胜收，是一座艺术宝殿。值得一提的是整个景区非常的人性化，有手扶梯上山，省了不少体力。   		   ",4,1, , , 
徐慧如_3765,2023-06-0918:34," 从南京南打车到牛首山，要半个多小时。建议从西门进，到上面要10分钟差不多。进到里面真的很漂亮，网红大榴莲，怎么拍都很出片 提前一天买票价是88，参观佛顶宫??佛顶塔，出来11点多，一个上午就可以搞定，推荐   		   ",5,0, , , 
坤坤走路带风,2023-06-0917:35," 真的人超级多，车子也很多，还有旅游团的大巴车都在门口。停车不好停，下午去的，没有停车位，景区门口堵车，绕了半个多小时违停在马路边。里面超级大，好不容易爬到山顶，没有来得及去地宫就关门了，在里面走走停停真的好热啊，都是人哪儿哪儿都是人   		   ",5,0, , , 
智美柔和的小费,2023-06-0917:17," 在学校附近，打车几分钟就到了，最近来南京游玩的旅客比较多，很多都是老年旅游团，里面佛顶宫比较适合打卡，有扶梯也很人性化，观光车上山下山各10元，门票啥的都挺贵的，10元也不是来回是单趟，去打卡一次就够了   		   ",3.5,0, , , 
午夜心碎小羊,2023-06-0917:10," 斥资40亿建成的牛首山来啦！ ??交通:建议大家从西门进，就不用坐10块钱的接驳车啦，门票??记得提前一天买只要88哦，当天买就需要98啦！立省10元 一定要去看卧佛和地宫！真的很震撼！拍照也非常出片，值得打卡   		   ",5,14, , , 
梦想FIRE,2023-06-0916:31," 一个重金打造的人造景点,说不出什么感觉，很奢华，老板是新加坡的集团，很会做生意，拿佛教当话题制造出的一个旅游景点，可能几百年后也是文物，但是目前肯定不是，没用任何意义和价值，就是用钱堆切出来的，噢还有不要在里面买手串，真的巨贵！   		   ",2.5,0, , , 
陈陈陈C1,2023-06-0916:21," 作为南京的佛教名山牛首山因有两座形似是牛角的??于是定名牛角山??  牛首山位于南京的江宁市位置比较偏 但是风景真的很面积大  交通： 推荐自驾??  推荐理由： 可以去看看里面的建筑非常精致而且壮观  推荐上下山坐车自己爬不仅找不到路而且很累  建议提前一天买票   		   ",4.5,2, , , 
AtomYa,2023-06-0916:13," 周五去的，本想着人少，然而并不。天气很热，所以外面几乎走不了人，从东门直接大巴到了天阙站。相对来说，更为震撼的是佛顶宫。 还是感觉春秋天来最好。夏日太阳好大，基本只能在室内游览，但是其实室外也有很多美景。   		   ",5,1, , , 
葡萄雪媚娘,2023-06-0915:32," 交通： 朋友开车??牛首山在江宁区，可以从南站打车或者坐地铁，比较方便。  特色体验： 牛首山好大一片绿意，可观景，可骑行，可跑步，如果我在南京一定会办年卡！ 走进地宫，我的嘴巴就没有合拢过。震惊??震撼！ 看照片已经很美了，身临其境更不一般。  tips： 早点，早一点，再早点。6月初已经很热很晒，尽量9点到，中午之前参观完，不然人太多太热   		   ",5,0, , , 
荷包蛋亲妈哈哈哈哈,2023-06-0915:29," 常州高铁过去南京半个小时，地铁三站到，打车15快到达牛首山大门口，因为周五去的，人不多，基本摆渡车没排队，由于带了小孩所以只参观了佛顶宫和地宫，很壮观，值得推荐去看一回，顺便去夫子庙走一圈晚上，南京很多景点，可以玩个三天   		   ",4.5,0, , , 
wang大拿,2023-06-0915:27," 只想说去牛首山一定要做好防晒准备，我和朋友两家带宝宝去的，我们家都做了防晒，ok的没啥问题，朋友一家子晒伤了，我们只待了2小时左右，真的晴天的话很热，并且我们是5月中旬去的，好在全程都有电梯，带宝宝还不算太累，但是景色真的很不错，值得一去   		   ",4.5,0, , , 
逆风,2023-06-0915:22," 交通： 有好几个停车场，停车位足够的多，不用担心停车的问题。 打车的话，最是方便快捷。不用担心路线的问题，直接交给出租车司机即可。  门票：提前一天买票，价格88，划算。当天买票的话，98元。刷身份证就可以进。  园区的指示牌足够的清晰，请个导游介绍一下风光，讲个典故，爬的时候，也不会觉得无聊，不会觉得累。不知不觉，就爬上去了。  太豪了！真的是不虚此行！参观地宫需要鞋套进入。长长的地毯上了墙。内部的构造，那叫一个金碧辉煌呀。雕刻的栩栩如生。   		   ",5,0, , , 
泡菜炝拌马鲛鱼,2023-06-0915:10,本来是去看卧佛的谁知道六点多就关门了进去溜达一圈环境挺好的,5,0, , , 
淅淅雨,2023-06-0915:02,不错，很震撼，不虚此行，来的人太多了,4.5,0, , , 
X,2023-06-0914:55," 牛首山又名“天阙山”，是金陵四大名胜之一，因山顶东西双峰形似牛头双角而得名。一座牛首山，半部南京史。牛首山风光秀美，素有“春游牛首”之美誉。山内佛顶宫供奉世界圣物——释迦牟尼佛顶骨舍利。佛顶骨每年开放的时间很少，看好了日子前去的，刚好是佛顶骨对公众开放的日子，有幸见到了佛教至尊圣物。   		   ",5,0, , , 
吃吃吃,2023-06-0914:48," 景区离市区有一定距离，适合自驾，停车位有点供不应求，来这边玩的人还是很多的，排队坐游览车的人也很多，我们选择全程步行，很累但是也能接受，里面的建筑风格各种金碧辉煌还是很有特色的，拍照很出片，适合来打卡游览   		   ",4,0, , , 
大麦田的大麦茶,2023-06-0914:23," 到牛首山是从西门进的，到了入口可以坐大巴车上去。几分钟就到了上面牛首山主体建筑，爬了9层的佛顶塔，可以俯瞰山下景色，一片绿色，令人心旷神怡。佛顶塔旁边是佛顶宫，按照指示进去，到了地下五层。里面非常壮观，令人震撼。从佛顶宫出来到牛头禅院。禅院里面非常舒服，像动画片里的感觉。整个游览感觉非常值得，推荐大家去。   		   ",5,0, , , 
ZHANG_阿元元,2023-06-0914:11," 南京最值得来的地方！真的很漂亮！感觉哪里都很出片！佛宫真的太美了！最好空出一整天的时间，感觉里面挺大的，并且走一天下来还是挺累的。 我们是坐到离这里比较近的地铁站然后直接打车过去的，个人觉得这样最方便。 穿舒服的鞋子！最近去的话要做好防晒！ 门票有点小贵，但是偶尔来一次的话觉得还行，至少觉得门票钱花的不亏，哈哈哈哈   		   ",4.5,0, , , 
乐乐熊0224,2023-06-0914:01," 一直看到有人推荐，但是距离实在太远了就拖到了六一才去，开车自驾游建议从西门近，大概走20分钟不到吧就可以看到大榴莲了，从外面看真的挺壮观，水池边好多人拍照，里面金碧辉煌，很壮观，下午2点多到的，可能不是周末感觉人还好，但要想拍到空景还是得早上来，地宫也很状况，一直沿着走廊往前走，就会看到指示需要套鞋套的就是地宫，整体来说还可以   		   ",4,0, , , 
啵桃冰摇茶,2023-06-0913:09," 风景秀丽，如果喜欢徒步真的很奈斯！ 佛顶宫是视觉的盛宴，很震撼，有卧佛，地宫很辉煌，进入是需要套鞋套，而且是不能走回头路的～ 大榴莲很出片，不过很多人就是了～喜欢拍照的mm一定要找准机位一直拍   		   ",3.5,0, , , 
